MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
00:1d:d6:0e:6d:60,HOME-6D62,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2013-09-12 13:43:25,6,-86,42.370950593268,-83.07945275589,159.733665349176,6,WIFI
00:1d:cf:9e:dd:e0,HOME-DDE2,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2013-09-12 14:12:32,11,-99,42.3741408051634,-83.0859656628158,163.078251643326,6,WIFI
6c:71:d9:25:ea:f8,CA1079303511005,[WPA2-PSK-CCMP][ESS],2013-09-12 00:20:07,1,-96,42.3703350747289,-83.0797863723396,167.49819192449,48,WIFI
8c:04:ff:77:ed:c5,HOME-EDC5,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2013-09-12 14:04:23,1,-90,42.3773458060955,-83.0826651298092,157.083903075333,6,WIFI
ea:3e:fc:8b:db:10,,[WPA2-PSK-CCMP][ESS],2013-09-12 14:04:50,6,-97,42.3776663045153,-83.0817518264799,159.979092862355,6,WIFI
02:1d:cf:85:2f:b0,,[WPA2-PSK-CCMP][ESS],2013-09-12 13:57:39,11,-97,42.3802150981416,-83.0727453392108,159.662268294158,6,WIFI
00:1d:d6:10:74:e0,HOME-74E2,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2013-09-12 13:46:24,11,-88,42.3735484700279,-83.0810220909488,160.83724743173,8,WIFI
38:6b:bb:64:d0:00,ATT368,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 14:04:14,1,-94,42.3773056708896,-83.0829720125446,156.979067434858,8,WIFI
38:6b:bb:02:bc:60,ATT816,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 13:55:04,1,-94,42.3788673173378,-83.0732590826978,157.62617684853,6,WIFI
00:1d:d2:38:7e:e0,HOME-7EE2,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2013-09-12 13:52:50,11,-90,42.3756856725636,-83.0806113479093,159.212056096928,4,WIFI
0e:f8:93:14:e3:e0,,[WPA2-PSK-CCMP][ESS],2013-09-12 14:11:10,1,-98,42.3768600168265,-83.085290295819,160.83186005691,4,WIFI
74:9d:dc:8b:82:d1,2WIRE353,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 13:44:46,4,-95,42.3724194028343,-83.0809733923507,162.358369708395,8,WIFI
40:b7:f3:d8:54:80,ATT728,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-11 19:33:12,11,-99,42.3701884000053,-83.0798595994813,177.065693020021,8,WIFI
c0:c1:c0:c1:9e:4c,RVSNet-guest,[ESS],2013-09-12 13:47:21,11,-91,42.3744161104971,-83.0797718740144,158.874085123527,8,WIFI
c4:64:13:0c:95:c4,DWCHAServerRoom,[WEP][ESS],2013-09-12 14:20:24,1,-85,42.3704071876215,-83.0773093490097,163.27764140165,24,WIFI
00:23:69:49:7e:1a,cclark,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2013-09-12 13:44:09,11,-92,42.3725170762035,-83.0795480850452,161.247235798585,8,WIFI
cc:a4:62:eb:08:90,HOME-0892,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 13:46:24,6,-91,42.3735484700279,-83.0810220909488,160.83724743173,8,WIFI
38:6b:bb:01:ba:e0,ATT896,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 13:42:24,11,-99,42.3703611595391,-83.0800411832981,161.119780958558,8,WIFI
40:b7:f3:e1:02:70,ATT544,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 14:13:04,6,-97,42.3733936275244,-83.0853324976132,160.595108003279,6,WIFI
8c:04:ff:f2:32:c7,HOME-32C7,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2013-09-11 19:34:36,1,-95,42.3701884000053,-83.0798595994813,175.119559393772,6,WIFI
00:1d:d1:66:cd:e0,HOME-CDE2,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2013-09-12 14:12:52,11,-96,42.3737375698039,-83.0855755387932,161.527309370216,6,WIFI
5e:57:1a:ec:6f:30,,[WPA2-PSK-CCMP][ESS],2013-09-12 13:50:30,11,-100,42.3740426852981,-83.0831923896122,158.988106555601,8,WIFI
64:70:02:3e:c2:73,LT Network,[WPA2-PSK-CCMP+TKIP][WPS][ESS],2013-09-12 14:07:54,1,-98,42.3789208984994,-83.0815612539891,159.692560580614,8,WIFI
fa:ed:a5:04:67:80,,[WPA2-PSK-CCMP][ESS],2013-09-12 14:19:47,11,-86,42.3699727132083,-83.078627707269,159.075707794993,8,WIFI
c4:39:3a:0f:ba:18,HOME-BA18,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2013-09-12 13:42:48,1,-97,42.3706260694858,-83.0793457144439,160.397668753271,8,WIFI
c4:39:3a:0f:ba:19,,[WPA2-PSK-CCMP][ESS],2013-09-12 13:42:51,1,-92,42.3706641864817,-83.079214073776,160.098519889027,6,WIFI
28:cf:da:ac:d3:3d,KahnWiFi,[WPA2-PSK-CCMP][ESS],2013-09-12 14:20:29,6,-78,42.3704890678255,-83.077171375696,166.068605282092,16,WIFI
00:0c:41:f2:7e:9d,the Few Records,[WPA-PSK-TKIP][ESS],1969-12-31 19:00:00,11,-99,42.3701218372937,-83.0796652023479,0,4.58075141906738,WIFI
ea:89:2c:d4:f9:c0,,[WPA2-PSK-CCMP][ESS],2013-09-12 13:45:10,11,-99,42.3720416028819,-83.081832023007,162.500049025746,4,WIFI
a0:21:b7:a1:6d:3c,Wolffhouse,[WPS][WEP][ESS],2013-09-12 13:48:29,1,-92,42.3757723363887,-83.0782259343,154.685684861015,12,WIFI
00:1d:d1:32:e4:40,HOME-E442,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2013-09-12 14:13:20,1,-97,42.3733310017516,-83.0847750485226,159.56533768053,6,WIFI
7c:bf:b1:73:39:60,ATT320,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 13:57:53,1,-95,42.3799730498271,-83.0734057081853,161.152003464987,8,WIFI
34:ef:44:e0:25:11,2WIRE429,[WEP][ESS],2013-09-12 14:00:50,11,-97,42.3770986827824,-83.0811662548749,163.25958806444,6,WIFI
74:9d:dc:4e:17:89,2WIRE965,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 14:12:59,5,-95,42.3735166727808,-83.0854200271031,161.002662839301,6,WIFI
7c:bf:b1:72:8a:90,ATT568,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],1969-12-31 19:00:00,11,-99,42.3294020133257,-83.1258840509874,0,75.7076263427734,WIFI
00:24:b2:d8:b7:44,AASMAIN,[WEP][ESS],2013-09-12 13:44:05,11,-92,42.3723421807983,-83.0794404036265,162.126528548723,8,WIFI
7c:bf:b1:e5:bc:f0,ATT104,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],1969-12-31 19:00:00,1,-99,42.3683209637499,-83.0795577984878,0,45.2645263671875,WIFI
00:1d:d6:0e:79:20,HOME-7922,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2013-09-12 14:17:44,11,-87,42.3704857221233,-83.080902924488,156.120572577679,6,WIFI
00:0f:cc:e6:26:60,7142 4654,[WEP][ESS],2013-09-12 14:20:26,6,-92,42.3704272652678,-83.0772080035038,164.462264191678,16,WIFI
68:7f:74:e9:54:7b,Slaveship,[WPA-PSK-TKIP][WPA2-PSK-CCMP-preauth][WPS][ESS],2013-09-12 13:44:04,6,-97,42.3722962368289,-83.0794240744697,162.049589617541,6,WIFI
ea:89:2c:6b:e6:e0,,[WPA2-PSK-CCMP][ESS],2013-09-12 14:01:42,11,-98,42.3761703546432,-83.083704525091,163.302573017505,12,WIFI
00:22:3f:11:43:34,Hunter,[WPA-PSK-TKIP][ESS],2013-09-12 13:58:20,6,-98,42.37957054111,-83.0745549940945,161.783659793189,8,WIFI
0a:18:0a:10:0b:7a,313Wireless,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 14:08:08,11,-99,42.3786689572921,-83.0823116471542,160.111883298444,8,WIFI
6c:3b:e5:72:3c:ad,HP-Print-AD-Deskjet 3520 series,[WPA2-PSK-CCMP][ESS],2013-09-12 13:42:10,6,-98,42.3702932211353,-83.0800230853469,162.114126604182,8,WIFI
38:6b:bb:39:2c:f0,ATT576,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-11 20:16:27,1,-99,42.3703857901117,-83.0797434169681,164.311162306584,16,WIFI
c4:39:3a:0f:ba:1b,,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 13:42:52,1,-91,42.3706732648396,-83.0791772306342,160.007169549116,6,WIFI
02:1d:d5:03:d8:a0,,[WPA2-PSK-CCMP][ESS],2013-09-12 13:47:47,1,-95,42.3752598537439,-83.0798525171038,155.101450841381,8,WIFI
90:b1:34:ab:7c:80,ATT896,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 14:20:03,6,-94,42.3700973257546,-83.0782695890664,159.107913727886,8,WIFI
00:1f:33:fb:bf:d1,FREEDOM,[WEP][ESS],2013-09-12 13:46:18,11,-94,42.3735259734363,-83.0810253161521,161.029229503066,6,WIFI
c0:c1:c0:48:99:ba,cisco kid,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2013-09-12 14:03:20,1,-90,42.376250319134,-83.0857765991578,158.364253266339,8,WIFI
c8:3a:35:30:f8:d0,Turkey grill,[WPA2-PSK-CCMP][WPS][ESS],2013-09-12 13:48:35,6,-93,42.3758537464916,-83.0782671837745,154.118654509012,12,WIFI
84:1b:5e:e5:50:18,UmaKpopCharade,[WPA2-PSK-CCMP][WPS][ESS],2013-09-12 13:47:21,6,-92,42.3744161104971,-83.0797718740144,158.874085123527,8,WIFI
02:1d:d3:48:13:f0,,[WPA2-PSK-CCMP][ESS],2013-09-12 13:59:01,1,-99,42.3788784136754,-83.0765171538885,165.679554122708,12,WIFI
02:1d:d6:24:e4:20,,[WPA2-PSK-CCMP][ESS],2013-09-12 13:59:06,11,-93,42.3788214289799,-83.076752093078,165.704648471203,8,WIFI
8c:04:ff:77:ee:b5,HOME-EEB5,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2013-09-12 13:56:55,11,-97,42.3810178182739,-83.0705588432478,160.006177958612,8,WIFI
b0:77:ac:e5:a7:50,ATT528,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 14:01:48,6,-91,42.376072492094,-83.0840084256327,163.126420790786,8,WIFI
c6:3f:0e:7e:fc:ca,FREE-FARBMAN-FISHER,[ESS],2013-09-12 14:20:16,2,-83,42.3702889429711,-83.0777433954334,159.987192398863,8,WIFI
44:32:c8:57:87:54,HOME-8754,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2013-09-12 13:44:11,1,-93,42.3725903967439,-83.0796104926675,161.111010725456,8,WIFI
00:15:ff:50:6a:e2,Sprint-MIFI500-AE2,[WPA2-PSK-CCMP][WPS][ESS],2013-09-12 13:49:08,6,-95,42.3754068568157,-83.0799156986982,158.025537591464,12,WIFI
8c:04:ff:b3:90:31,HOME-9031,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2013-09-12 14:08:40,11,-79,42.3781979108036,-83.0836404582965,159.38265351774,8,WIFI
40:b7:f3:44:92:d0,ATT352,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 14:15:14,1,-87,42.3711100992739,-83.0811159585619,164.759444451231,8,WIFI
c0:c1:c0:c9:0b:53,GhettoBox,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2013-09-12 14:20:18,11,-83,42.3703268311052,-83.0776432523088,160.553577606686,8,WIFI
1c:14:48:00:40:b0,ATT760,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 14:09:45,1,-98,42.3775155311884,-83.0855818926101,161.727933234848,6,WIFI
94:cc:b9:94:42:00,ATT416,[WEP][ESS],2013-09-12 14:18:44,6,-82,42.3702287601794,-83.0805775292332,157.789662373061,8,WIFI
3c:ea:4f:12:1f:21,2WIRE089,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2013-09-12 14:01:51,6,-98,42.3760073322122,-83.0842067074614,162.936643003083,8,WIFI
c0:c1:c0:c9:0b:54,GhettoBox-guest,[ESS],2013-09-12 14:20:19,11,-83,42.3703413337069,-83.0775999759218,160.851035360354,16,WIFI
a8:16:b2:ff:d7:ef,LG-P769 95,[WPA2-PSK-CCMP][ESS],2013-09-12 14:16:00,1,-94,42.3715342748475,-83.0798711093001,159.836908009129,8,WIFI
00:21:7c:27:e3:a1,2WIRE943,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 14:14:32,11,-99,42.3724949398649,-83.0823695566069,163.154336680628,6,WIFI
20:4e:7f:9e:fd:5a,BLACK12,[WPA2-PSK-CCMP][WPS][ESS],2013-09-12 13:48:39,8,-92,42.3759099269227,-83.0783714943656,154.300912480851,8,WIFI
00:26:f3:cd:5c:f9,,[WPA2-PSK-CCMP][ESS],2013-09-12 14:17:42,8,-90,42.3705414292902,-83.0810099474386,156.045080344616,6,WIFI
02:1d:d5:99:b2:80,,[WPA2-PSK-CCMP][ESS],2013-09-12 13:44:15,11,-92,42.3727066334292,-83.0797639039389,161.440498133861,8,WIFI
58:6d:8f:fb:b6:fe,panelist-ssid,[WPA-PSK-TKIP][WPA2-PSK-CCMP][WPS][ESS],2013-09-12 14:12:35,5,-98,42.3740201485453,-83.0858605732995,162.565017235021,6,WIFI
4c:60:de:3b:f8:cd,Emerson NC1,[WPA2-PSK-CCMP][WPS][ESS],2013-09-12 14:19:26,8,-94,42.3697077801478,-83.0793499924991,159.633042641502,6,WIFI
20:e5:64:a0:27:a0,ATT120,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 14:04:46,6,-82,42.3776032636027,-83.0819795542199,157.989052839423,8,WIFI
00:1f:c4:8b:c0:00,U of M at&t,[WEP][ESS],2013-09-12 14:20:26,9,-94,42.3704272652678,-83.0772080035038,164.462264191678,16,WIFI
28:16:2e:33:e0:e9,2WIRE657,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 14:15:05,2,-98,42.3712386849217,-83.0814354822329,166.485689249627,6,WIFI
00:1d:d6:12:97:40,HOME-9742,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2013-09-12 13:46:51,6,-92,42.3736272965181,-83.080645342781,161.283552502826,16,WIFI
00:1a:8c:29:b4:70,GCHI Public,[WPA-PSK-CCMP][ESS],2013-09-12 14:19:00,1,-98,42.3699113237906,-83.0800629291888,159.866685128436,6,WIFI
00:1a:8c:29:b4:71,GCHI Private,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],2013-09-12 13:23:25,1,-99,42.3703260870072,-83.0799177031772,161.320777682589,12,WIFI
00:24:c8:4a:25:40,Daycare,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],2013-09-12 13:47:06,6,-94,42.3738818934734,-83.0797824457548,156.683298880511,8,WIFI
5e:57:1a:13:98:80,,[WPA2-PSK-CCMP][ESS],2013-09-12 14:20:37,2,-83,42.3707979236204,-83.0772678799172,170.498559589884,16,WIFI
74:9d:dc:07:08:e9,2WIRE142,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 13:46:54,1,-84,42.3736931550428,-83.0804789312578,160.63874763755,12,WIFI
00:14:d1:cd:6e:54,BLACK13,[WPS][WEP][ESS],2013-09-12 13:47:41,3,-93,42.375183786453,-83.0800757602466,153.40106026918,8,WIFI
20:e5:64:a6:15:90,ATT712,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 14:17:33,6,-83,42.3707725927808,-83.0811804385241,156.190618296288,6,WIFI
00:24:56:b3:3c:c9,2WIRE064,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 13:44:48,8,-92,42.3723558402964,-83.0810673137352,162.304075212629,8,WIFI
c4:39:3a:0f:be:6a,,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 14:14:04,1,-95,42.3737316781747,-83.0831714498878,156.692772201095,16,WIFI
ea:3e:fc:70:63:b0,,[WPA2-PSK-CCMP][ESS],2013-09-12 14:14:49,11,-93,42.3718734736998,-83.0818356719753,162.760439203767,12,WIFI
64:0f:28:5f:62:96,ATT339,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 13:47:12,1,-98,42.3740209310959,-83.0795796950617,156.115934582938,8,WIFI
00:19:e4:a4:fb:89,2WIRE525,[WEP][ESS],2013-09-12 13:53:59,9,-95,42.3774991859012,-83.0769630853632,156.7571845615,8,WIFI
3c:ea:4f:60:4b:b1,2WIRE377,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2013-09-12 13:46:00,6,-80,42.3732222710154,-83.0815942078364,161.986189147505,8,WIFI
00:1f:b3:3b:2f:81,2WIRE085,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 13:44:12,11,-97,42.3726245404124,-83.0796403172075,161.431169158878,8,WIFI
1c:14:48:15:a9:00,ATT720,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 13:44:43,6,-97,42.3724743364006,-83.0808406646638,162.290259503886,6,WIFI
5c:57:1a:ec:c4:60,HOME-C462,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2013-09-12 14:14:58,11,-84,42.3714863205715,-83.0816826861912,163.882740058058,8,WIFI
f0:29:29:92:d0:00,DNVGuest-DBK,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],2013-09-12 14:20:20,1,-74,42.3703572047648,-83.0775537778242,161.164483871947,16,WIFI
00:24:56:64:83:61,2WIRE761,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 14:17:23,6,-92,42.3711268644105,-83.0811808450201,155.82645147491,6,WIFI
44:32:c8:ca:8d:b8,HOME-8DB8,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2013-09-12 14:14:58,11,-84,42.3714863205715,-83.0816826861912,163.882740058058,8,WIFI
02:1d:d1:7e:2c:70,,[WPA2-PSK-CCMP][ESS],2013-09-12 13:58:42,1,-98,42.3792233588742,-83.0755357446749,162.114413472595,8,WIFI
0a:18:0a:35:9f:e4,THC,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 13:49:16,11,-97,42.3752655934821,-83.080238856035,159.526511539675,12,WIFI
00:1d:d5:85:a0:40,HOME-A042,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 14:15:17,6,-93,42.3710785814878,-83.080998741318,164.725678490062,6,WIFI
00:22:a4:c7:c1:31,2WIRE524,[WPA-PSK-TKIP][ESS],2013-09-12 14:14:42,1,-92,42.3720518663774,-83.0820864954214,163.599489541886,6,WIFI
c0:83:0a:19:fa:51,2WIRE398,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 13:50:30,9,-92,42.3740426852981,-83.0831923896122,158.988106555601,8,WIFI
20:e5:64:a4:0f:20,ATT992,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 14:20:26,1,-76,42.3704272652678,-83.0772080035038,164.462264191678,16,WIFI
00:18:39:64:12:12,homebase2,[WPA-PSK-TKIP][ESS],2013-09-12 13:45:46,6,-94,42.3730528539546,-83.0820404008215,163.172388594941,6,WIFI
40:b7:f3:5d:62:80,ATT384,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 13:54:37,1,-97,42.3782836262179,-83.0748210489646,154.581818833412,8,WIFI
74:9d:dc:20:c7:01,2WIRE538,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 14:14:08,5,-97,42.3735728544637,-83.0830309057871,158.991123488823,6,WIFI
00:16:b6:5f:e5:c9,Maurice,[WEP][ESS],2013-09-12 13:47:35,1,-97,42.3749459515866,-83.0801475790685,152.112941775866,12,WIFI
00:1e:2a:75:73:38,pottery,[WPA-PSK-TKIP][ESS],2013-09-12 13:41:51,11,-98,42.3702865182093,-83.0800075172396,162.931470890293,6,WIFI
d8:c7:c8:90:1a:81,gclabc,[WPA-EAP-TKIP][ESS],2013-09-12 14:20:29,1,-82,42.3704890678255,-83.077171375696,166.068605282092,16,WIFI
84:1b:5e:e5:fb:00,no wires,[WPS][WEP][ESS],2013-09-12 14:15:11,1,-95,42.3710996893645,-83.0812329643918,164.840376266886,8,WIFI
cc:a4:62:0c:b6:10,HOME-B612,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2013-09-12 14:12:37,6,-98,42.3739386043848,-83.0857986758831,162.430920313832,6,WIFI
98:2c:be:b8:80:e9,2WIRE832,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 13:43:29,9,-95,42.3711233933234,-83.0795400793095,160.152915399831,8,WIFI
02:1d:d1:32:e4:40,,[WPA2-PSK-CCMP][ESS],2013-09-12 14:13:23,1,-97,42.3733784520322,-83.0846424429602,159.500787853602,6,WIFI
90:b1:34:e6:2d:30,ATT216,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 14:01:51,6,-98,42.3760073322122,-83.0842067074614,162.936643003083,8,WIFI
00:1d:d3:43:57:00,HOME-5702,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2013-09-12 13:57:56,11,-97,42.3799087934161,-83.0734990910406,161.185701851091,8,WIFI
7c:bf:b1:69:c2:10,ATT952,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 13:55:10,1,-95,42.3790061029987,-83.0728699811774,158.218578917616,6,WIFI
00:1d:d4:02:1f:c0,HOME-1FC2,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2013-09-12 14:10:14,11,-81,42.3769385933199,-83.0871924700674,162.497803778435,8,WIFI
00:23:75:22:ed:10,1054 7145,[WEP][ESS],2013-09-12 14:19:57,6,-99,42.3700605284737,-83.0783881089042,159.458617158062,8,WIFI
02:1d:d4:12:da:90,,[WPA2-PSK-CCMP][ESS],2013-09-12 13:53:10,11,-90,42.3763178613519,-83.0801239430162,156.875383141576,6,WIFI
60:c3:97:34:6d:a1,2WIRE077,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 13:44:10,6,-87,42.3725587379774,-83.0795811505651,161.075649711048,8,WIFI
c4:39:3a:46:a9:58,HOME-A958,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2013-09-12 14:11:48,6,-98,42.375052572197,-83.0840677827995,161.123768125462,8,WIFI
44:32:c8:22:f5:32,HOME-F532,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2013-09-12 14:03:19,11,-82,42.376235757152,-83.085824206857,158.551267131531,8,WIFI
00:1d:d4:37:83:70,HOME-8372,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2013-09-12 13:48:20,11,-97,42.3756043018079,-83.078625079157,153.754253289687,8,WIFI
d8:c7:c8:90:1a:80,lcgteach,[WPA-EAP-TKIP][ESS],2013-09-12 14:20:24,1,-76,42.3704071876215,-83.0773093490097,163.27764140165,24,WIFI
e8:3e:fc:70:63:b0,HOME-63B2,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2013-09-12 14:14:49,11,-94,42.3718734736998,-83.0818356719753,162.760439203767,12,WIFI
68:1c:a2:00:7d:6a,hmn_wireless,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 13:46:05,11,-93,42.3733062677822,-83.0814434368506,161.826927050264,8,WIFI
ea:89:2c:37:4c:c0,,[WPA2-PSK-CCMP][ESS],2013-09-12 14:08:58,6,-100,42.3779458480918,-83.0844409745802,162.470832125875,8,WIFI
38:6b:bb:5e:e5:10,ATT544,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-11 19:40:06,11,-98,42.3702749219132,-83.0798804996707,167.736995579859,4,WIFI
3c:ea:4f:62:a9:29,2WIRE483,[WPA-PSK-TKIP][WPS][ESS],2013-09-12 13:50:15,5,-97,42.3743305262053,-83.082794263525,159.810778537439,12,WIFI
94:cc:b9:c0:f7:b0,ATT512,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 13:55:04,6,-91,42.3788673173378,-83.0732590826978,157.62617684853,6,WIFI
00:3a:99:b3:24:d0,CNET,[ESS],2013-09-12 13:59:10,6,-97,42.3787560583328,-83.0769382621174,165.348497834019,8,WIFI
e4:83:99:0e:12:c0,ATT056,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 13:56:41,11,-97,42.3812191661002,-83.0699268237256,160.631936528813,6,WIFI
00:0f:bb:0a:36:88,HFHS.Guest,[ESS],2013-09-12 14:20:23,1,-71,42.3703947886598,-83.0773691664513,162.680612944486,24,WIFI
00:26:cb:ab:95:93,,[WPA-EAP-TKIP][ESS],2013-09-12 14:16:46,11,-92,42.3716080145241,-83.080023494076,157.40537822316,6,WIFI
00:1d:cf:a8:18:20,HOME-1822,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2013-09-12 13:56:03,1,-95,42.3800849996759,-83.0698210408535,160.667289370934,6,WIFI
00:22:3f:36:b5:26,NETGEAR,[WPS][ESS],2013-09-12 14:19:25,11,-93,42.3697016149745,-83.0793743947187,159.574629479539,6,WIFI
02:1d:d5:21:64:c0,,[WPA2-PSK-CCMP][ESS],2013-09-12 13:44:02,1,-87,42.3722084020562,-83.0793961990833,161.824087239636,8,WIFI
b8:9b:c9:cb:74:3a,,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2013-09-12 13:43:52,1,-95,42.3717887682101,-83.0791087418816,158.876931156576,8,WIFI
